index,crop,month,year,price,category
8971,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Feb,2022,100.36,FISH
8972,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Mar,2022,96.44,FISH
8973,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Apr,2022,95.91,FISH
8974,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",May,2022,96.4,FISH
8975,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Jun,2022,95.53,FISH
8976,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Jul,2022,101.27,FISH
8977,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Aug,2022,101.7,FISH
8978,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Sep,2022,105.14,FISH
8979,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Oct,2022,105.09,FISH
8980,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Nov,2022,106.82,FISH
8981,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Dec,2022,110.9,FISH
8982,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Annual,2022,101.48,FISH
8983,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Jan,2023,125.28,FISH
8984,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Feb,2023,130.7,FISH
8985,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Mar,2023,129.45,FISH
8986,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Apr,2023,109.53,FISH
8987,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",May,2023,103.96,FISH
8988,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Jun,2023,112.3,FISH
8989,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Jul,2023,111.58,FISH
8990,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Aug,2023,112.47,FISH
8991,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Sep,2023,116.89,FISH
8992,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Oct,2023,116.14,FISH
8993,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Nov,2023,118.2,FISH
8994,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Dec,2023,116.07,FISH
8995,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",Annual,2023,116.88,FISH
8996,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Jan,2020,226.41,FISH
8997,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Feb,2020,223.96,FISH
8998,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Mar,2020,226.7,FISH
8999,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Apr,2020,219.48,FISH
9000,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",May,2020,213.23,FISH
9001,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Jun,2020,197.49,FISH
9002,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Jul,2020,163.47,FISH
9003,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Aug,2020,165.21,FISH
9004,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Sep,2020,180.27,FISH
9005,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Oct,2020,182.75,FISH
9006,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Nov,2020,203.18,FISH
9007,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Dec,2020,209.03,FISH
9008,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Annual,2020,200.93,FISH
9009,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Jan,2021,218.94,FISH
9010,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Feb,2021,235.57,FISH
9011,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Mar,2021,236.53,FISH
9012,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Apr,2021,243.02,FISH
9013,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",May,2021,226.56,FISH
9014,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Jun,2021,225.28,FISH
9015,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Jul,2021,210.91,FISH
9016,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Aug,2021,218.19,FISH
9017,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Sep,2021,202.22,FISH
9018,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Oct,2021,214.31,FISH
9019,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Nov,2021,217.08,FISH
9020,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Dec,2021,236.25,FISH
9021,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Annual,2021,223.74,FISH
9022,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Jan,2022,253.47,FISH
9023,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Feb,2022,247.36,FISH
9024,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Mar,2022,249.03,FISH
9025,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Apr,2022,236.39,FISH
9026,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",May,2022,239.72,FISH
9027,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Jun,2022,248.06,FISH
9028,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Jul,2022,237.22,FISH
9029,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Aug,2022,241.94,FISH
9030,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Sep,2022,242.22,FISH
9031,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Oct,2022,241.67,FISH
9032,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Nov,2022,247.5,FISH
9033,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Dec,2022,235.97,FISH
9034,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Annual,2022,243.38,FISH
9035,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Jan,2023,267.22,FISH
9036,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Feb,2023,268.61,FISH
9037,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Mar,2023,257.64,FISH
9038,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Apr,2023,244.44,FISH
9039,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",May,2023,228.89,FISH
9040,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Jun,2023,247.78,FISH
9041,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Jul,2023,231.94,FISH
9042,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Aug,2023,250.69,FISH
9043,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Sep,2023,246.39,FISH
9044,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Oct,2023,238.06,FISH
9045,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Nov,2023,237.64,FISH
9046,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Dec,2023,247.5,FISH
9047,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",Annual,2023,247.23,FISH
9048,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Jan,2020,238.2,FISH
9049,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Feb,2020,225.81,FISH
9050,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Mar,2020,225.81,FISH
9051,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Apr,2020,223.33,FISH
9052,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",May,2020,229.53,FISH
9053,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Jun,2020,218.87,FISH
9054,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Jul,2020,214.66,FISH
9055,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Aug,2020,209.33,FISH
9056,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Sep,2020,210.32,FISH
9057,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Oct,2020,210.94,FISH
9058,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Nov,2020,221.48,FISH
9059,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Dec,2020,216.64,FISH
9060,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Annual,2020,220.41,FISH
9061,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Jan,2021,216.67,FISH
9062,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Feb,2021,223.18,FISH
9063,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Mar,2021,236.31,FISH
9064,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Apr,2021,236.41,FISH
9065,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",May,2021,225.57,FISH
9066,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Jun,2021,216.89,FISH
9067,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Jul,2021,219.06,FISH
9068,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Aug,2021,207.92,FISH
9069,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Sep,2021,205.83,FISH
9070,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Oct,2021,186.35,FISH
9071,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Nov,2021,193.23,FISH
9072,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Dec,2021,186.67,FISH
9073,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Annual,2021,212.84,FISH
9074,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Jan,2022,201.88,FISH
9075,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Feb,2022,208.33,FISH
9076,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Mar,2022,200.31,FISH
9077,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Apr,2022,195.73,FISH
9078,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",May,2022,207.81,FISH
9079,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Jun,2022,208.86,FISH
9080,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Jul,2022,213.86,FISH
9081,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Aug,2022,213.54,FISH
9082,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Sep,2022,196.04,FISH
9083,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Oct,2022,190.94,FISH
9084,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Nov,2022,195.42,FISH
9085,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Dec,2022,192.81,FISH
9086,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Annual,2022,202.13,FISH
9087,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Jan,2023,214.69,FISH
9088,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Feb,2023,209.48,FISH
9089,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Mar,2023,220.63,FISH
9090,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Apr,2023,235.94,FISH
9091,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",May,2023,236.88,FISH
9092,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Jun,2023,247.19,FISH
9093,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Jul,2023,240,FISH
9094,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Aug,2023,231.77,FISH
9095,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Sep,2023,227.5,FISH
9096,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Oct,2023,213.65,FISH
9097,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Nov,2023,213.85,FISH
9098,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Dec,2023,223.33,FISH
9099,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",Annual,2023,226.24,FISH
9100,"FRESH FISH, TAMARONG, 1 KG",Jan,2020,219.07,FISH
9101,"FRESH FISH, TAMARONG, 1 KG",Feb,2020,213.12,FISH
9102,"FRESH FISH, TAMARONG, 1 KG",Mar,2020,203.16,FISH
9103,"FRESH FISH, TAMARONG, 1 KG",Apr,2020,217.39,FISH
9104,"FRESH FISH, TAMARONG, 1 KG",May,2020,220.04,FISH
9105,"FRESH FISH, TAMARONG, 1 KG",Jun,2020,202.81,FISH
9106,"FRESH FISH, TAMARONG, 1 KG",Jul,2020,197.17,FISH
9107,"FRESH FISH, TAMARONG, 1 KG",Aug,2020,186.91,FISH
9108,"FRESH FISH, TAMARONG, 1 KG",Sep,2020,185.78,FISH
9109,"FRESH FISH, TAMARONG, 1 KG",Oct,2020,185.53,FISH
9110,"FRESH FISH, TAMARONG, 1 KG",Nov,2020,196.08,FISH
9111,"FRESH FISH, TAMARONG, 1 KG",Dec,2020,203.69,FISH
9112,"FRESH FISH, TAMARONG, 1 KG",Annual,2020,202.56,FISH
9113,"FRESH FISH, TAMARONG, 1 KG",Jan,2021,210,FISH
9114,"FRESH FISH, TAMARONG, 1 KG",Feb,2021,210.33,FISH
9115,"FRESH FISH, TAMARONG, 1 KG",Mar,2021,219.91,FISH
9116,"FRESH FISH, TAMARONG, 1 KG",Apr,2021,217.52,FISH
9117,"FRESH FISH, TAMARONG, 1 KG",May,2021,222.97,FISH
9118,"FRESH FISH, TAMARONG, 1 KG",Jun,2021,220.4,FISH
9119,"FRESH FISH, TAMARONG, 1 KG",Jul,2021,203.43,FISH
9120,"FRESH FISH, TAMARONG, 1 KG",Aug,2021,197.85,FISH
9121,"FRESH FISH, TAMARONG, 1 KG",Sep,2021,190.56,FISH
9122,"FRESH FISH, TAMARONG, 1 KG",Oct,2021,171.81,FISH
9123,"FRESH FISH, TAMARONG, 1 KG",Nov,2021,174.1,FISH
9124,"FRESH FISH, TAMARONG, 1 KG",Dec,2021,181.18,FISH
9125,"FRESH FISH, TAMARONG, 1 KG",Annual,2021,201.67,FISH
9126,"FRESH FISH, TAMARONG, 1 KG",Jan,2022,234.93,FISH
9127,"FRESH FISH, TAMARONG, 1 KG",Feb,2022,197.5,FISH
9128,"FRESH FISH, TAMARONG, 1 KG",Mar,2022,191.81,FISH
9129,"FRESH FISH, TAMARONG, 1 KG",Apr,2022,195.9,FISH
9130,"FRESH FISH, TAMARONG, 1 KG",May,2022,195.97,FISH
9131,"FRESH FISH, TAMARONG, 1 KG",Jun,2022,203.47,FISH
9132,"FRESH FISH, TAMARONG, 1 KG",Jul,2022,209.45,FISH
9133,"FRESH FISH, TAMARONG, 1 KG",Aug,2022,205.7,FISH
9134,"FRESH FISH, TAMARONG, 1 KG",Sep,2022,201.32,FISH
9135,"FRESH FISH, TAMARONG, 1 KG",Oct,2022,202.92,FISH
9136,"FRESH FISH, TAMARONG, 1 KG",Nov,2022,202.78,FISH
9137,"FRESH FISH, TAMARONG, 1 KG",Dec,2022,215.7,FISH
9138,"FRESH FISH, TAMARONG, 1 KG",Annual,2022,204.79,FISH
9139,"FRESH FISH, TAMARONG, 1 KG",Jan,2023,238.4,FISH
9140,"FRESH FISH, TAMARONG, 1 KG",Feb,2023,240.9,FISH
9141,"FRESH FISH, TAMARONG, 1 KG",Mar,2023,224.58,FISH
9142,"FRESH FISH, TAMARONG, 1 KG",Apr,2023,211.94,FISH
9143,"FRESH FISH, TAMARONG, 1 KG",May,2023,204.03,FISH
9144,"FRESH FISH, TAMARONG, 1 KG",Jun,2023,210.69,FISH
9145,"FRESH FISH, TAMARONG, 1 KG",Jul,2023,202.15,FISH
9146,"FRESH FISH, TAMARONG, 1 KG",Aug,2023,203.33,FISH
9147,"FRESH FISH, TAMARONG, 1 KG",Sep,2023,197.71,FISH
9148,"FRESH FISH, TAMARONG, 1 KG",Oct,2023,200.28,FISH
9149,"FRESH FISH, TAMARONG, 1 KG",Nov,2023,190.49,FISH
9150,"FRESH FISH, TAMARONG, 1 KG",Dec,2023,196.6,FISH
9151,"FRESH FISH, TAMARONG, 1 KG",Annual,2023,210.09,FISH
9152,"FRESH FISH, TULOY, MEDIUM, 1 KG",Jan,2020,91.81,FISH
9153,"FRESH FISH, TULOY, MEDIUM, 1 KG",Feb,2020,91.81,FISH
9154,"FRESH FISH, TULOY, MEDIUM, 1 KG",Mar,2020,85.32,FISH
9155,"FRESH FISH, TULOY, MEDIUM, 1 KG",Apr,2020,99.1,FISH
9156,"FRESH FISH, TULOY, MEDIUM, 1 KG",May,2020,89.52,FISH
9157,"FRESH FISH, TULOY, MEDIUM, 1 KG",Jun,2020,87.11,FISH
9158,"FRESH FISH, TULOY, MEDIUM, 1 KG",Jul,2020,91.61,FISH
9159,"FRESH FISH, TULOY, MEDIUM, 1 KG",Aug,2020,117.6,FISH
9160,"FRESH FISH, TULOY, MEDIUM, 1 KG",Sep,2020,119.91,FISH
9161,"FRESH FISH, TULOY, MEDIUM, 1 KG",Oct,2020,95.77,FISH
9162,"FRESH FISH, TULOY, MEDIUM, 1 KG",Nov,2020,95.16,FISH
9163,"FRESH FISH, TULOY, MEDIUM, 1 KG",Dec,2020,93.25,FISH
9164,"FRESH FISH, TULOY, MEDIUM, 1 KG",Annual,2020,96.5,FISH
9165,"FRESH FISH, TULOY, MEDIUM, 1 KG",Jan,2021,98.92,FISH
9166,"FRESH FISH, TULOY, MEDIUM, 1 KG",Feb,2021,104.72,FISH
9167,"FRESH FISH, TULOY, MEDIUM, 1 KG",Mar,2021,100.47,FISH
9168,"FRESH FISH, TULOY, MEDIUM, 1 KG",Apr,2021,103.37,FISH
9169,"FRESH FISH, TULOY, MEDIUM, 1 KG",May,2021,103.96,FISH
9170,"FRESH FISH, TULOY, MEDIUM, 1 KG",Jun,2021,103.92,FISH
9171,"FRESH FISH, TULOY, MEDIUM, 1 KG",Jul,2021,101.13,FISH
9172,"FRESH FISH, TULOY, MEDIUM, 1 KG",Aug,2021,102.8,FISH
9173,"FRESH FISH, TULOY, MEDIUM, 1 KG",Sep,2021,103.5,FISH
9174,"FRESH FISH, TULOY, MEDIUM, 1 KG",Oct,2021,105.17,FISH
9175,"FRESH FISH, TULOY, MEDIUM, 1 KG",Nov,2021,114,FISH
9176,"FRESH FISH, TULOY, MEDIUM, 1 KG",Dec,2021,108.67,FISH
9177,"FRESH FISH, TULOY, MEDIUM, 1 KG",Annual,2021,104.22,FISH
9178,"FRESH FISH, TULOY, MEDIUM, 1 KG",Jan,2022,117.42,FISH
9179,"FRESH FISH, TULOY, MEDIUM, 1 KG",Feb,2022,110.42,FISH
9180,"FRESH FISH, TULOY, MEDIUM, 1 KG",Mar,2022,110.17,FISH
9181,"FRESH FISH, TULOY, MEDIUM, 1 KG",Apr,2022,110.17,FISH
9182,"FRESH FISH, TULOY, MEDIUM, 1 KG",May,2022,114.67,FISH
9183,"FRESH FISH, TULOY, MEDIUM, 1 KG",Jun,2022,117.2,FISH
9184,"FRESH FISH, TULOY, MEDIUM, 1 KG",Jul,2022,120.73,FISH
9185,"FRESH FISH, TULOY, MEDIUM, 1 KG",Aug,2022,116.73,FISH
9186,"FRESH FISH, TULOY, MEDIUM, 1 KG",Sep,2022,109.01,FISH
9187,"FRESH FISH, TULOY, MEDIUM, 1 KG",Oct,2022,110.01,FISH
9188,"FRESH FISH, TULOY, MEDIUM, 1 KG",Nov,2022,113.57,FISH
9189,"FRESH FISH, TULOY, MEDIUM, 1 KG",Dec,2022,108.1,FISH
9190,"FRESH FISH, TULOY, MEDIUM, 1 KG",Annual,2022,113.18,FISH
9191,"FRESH FISH, TULOY, MEDIUM, 1 KG",Jan,2023,121.15,FISH
9192,"FRESH FISH, TULOY, MEDIUM, 1 KG",Feb,2023,126.87,FISH
9193,"FRESH FISH, TULOY, MEDIUM, 1 KG",Mar,2023,124.98,FISH
9194,"FRESH FISH, TULOY, MEDIUM, 1 KG",Apr,2023,116.6,FISH
9195,"FRESH FISH, TULOY, MEDIUM, 1 KG",May,2023,114.88,FISH
9196,"FRESH FISH, TULOY, MEDIUM, 1 KG",Jun,2023,122.73,FISH
9197,"FRESH FISH, TULOY, MEDIUM, 1 KG",Jul,2023,116.58,FISH
9198,"FRESH FISH, TULOY, MEDIUM, 1 KG",Aug,2023,120.33,FISH
9199,"FRESH FISH, TULOY, MEDIUM, 1 KG",Sep,2023,120.67,FISH
9200,"FRESH FISH, TULOY, MEDIUM, 1 KG",Oct,2023,120.68,FISH
9201,"FRESH FISH, TULOY, MEDIUM, 1 KG",Nov,2023,124,FISH
9202,"FRESH FISH, TULOY, MEDIUM, 1 KG",Dec,2023,119.52,FISH
9203,"FRESH FISH, TULOY, MEDIUM, 1 KG",Annual,2023,120.75,FISH
9204,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Jan,2020,236.68,FISH
9205,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Feb,2020,243.08,FISH
9206,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Mar,2020,241.25,FISH
9207,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Apr,2020,239.36,FISH
9208,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",May,2020,236.87,FISH
9209,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Jun,2020,235.66,FISH
9210,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Jul,2020,228.83,FISH
9211,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Aug,2020,224.06,FISH
9212,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Sep,2020,227.4,FISH
9213,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Oct,2020,228.45,FISH
9214,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Nov,2020,240.86,FISH
9215,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Dec,2020,244.73,FISH
9216,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Annual,2020,235.6,FISH
9217,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Jan,2021,257.8,FISH
9218,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Feb,2021,265.49,FISH
9219,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Mar,2021,264.16,FISH
9220,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Apr,2021,265.1,FISH
9221,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",May,2021,261.15,FISH
9222,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Jun,2021,259.76,FISH
9223,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Jul,2021,253.67,FISH
9224,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Aug,2021,259.36,FISH
9225,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Sep,2021,256.61,FISH
9226,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Oct,2021,255.3,FISH
9227,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Nov,2021,259.82,FISH
9228,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Dec,2021,264.46,FISH
9229,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Annual,2021,260.22,FISH
9230,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Jan,2022,283.29,FISH
9231,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Feb,2022,282.24,FISH
9232,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Mar,2022,281.37,FISH
9233,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",Apr,2022,283.05,FISH
9234,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",May,2022,280.12,FISH
